gender,seniorcitizen,dependents,tenure,phoneservice,multiplelines,internetservice,contract,monthlycharges,churn
female,0,yes,67,yes,yes,fiber_optic,two_year,106.7,no
female,1,no,24,yes,yes,fiber_optic,month-to-month,93.55,yes
female,0,no,72,yes,yes,fiber_optic,two_year,94.45,no
male,0,yes,33,yes,no,dsl,one_year,19.45,no
male,0,no,2,no,no,dsl,month-to-month,25.05,yes
male,0,no,70,yes,no,dsl,two_year,67.95,no
female,0,no,22,yes,no,dsl,one_year,65.25,no
female,0,no,59,yes,yes,fiber_optic,month-to-month,99.45,no
male,0,no,36,yes,no,dsl,one_year,20.35,no
female,0,yes,51,yes,no,dsl,two_year,19.95,no
male,0,no,53,yes,yes,dsl,one_year,77.4,no
female,0,yes,20,yes,no,dsl,one_year,19.7,no
male,0,no,63,yes,no,fiber_optic,two_year,99.7,no
female,0,no,40,yes,no,fiber_optic,month-to-month,74.8,no
male,0,no,35,yes,no,dsl,one_year,19.15,no
male,0,yes,26,yes,no,fiber_optic,one_year,78.95,no
male,1,no,27,yes,yes,fiber_optic,month-to-month,95.55,yes
male,0,yes,53,yes,no,dsl,one_year,62.85,no
male,1,no,34,yes,no,fiber_optic,month-to-month,71.55,no
female,1,no,19,yes,yes,fiber_optic,month-to-month,94.95,no
male,0,no,43,yes,no,fiber_optic,month-to-month,86.1,no
male,0,yes,6,yes,no,dsl,month-to-month,19.55,no
male,0,yes,56,yes,yes,dsl,two_year,24.8,no
male,0,no,57,no,no,dsl,month-to-month,39.3,yes
male,0,yes,34,yes,no,fiber_optic,month-to-month,84.05,no
female,0,no,10,no,no,dsl,month-to-month,36.25,no
female,0,no,1,yes,no,dsl,month-to-month,20.25,yes
female,0,no,13,no,no,dsl,month-to-month,23.9,yes
male,0,no,56,yes,yes,fiber_optic,month-to-month,98.6,no
female,0,no,55,yes,yes,fiber_optic,month-to-month,103.65,no
female,0,yes,36,yes,yes,dsl,two_year,92.9,no
male,0,no,47,yes,no,dsl,one_year,19.9,no
female,0,yes,12,yes,no,dsl,month-to-month,20.1,no
female,0,no,1,yes,no,fiber_optic,month-to-month,85.45,yes
male,1,no,24,yes,yes,fiber_optic,month-to-month,80.5,no
female,0,no,63,yes,yes,fiber_optic,one_year,99.9,yes
female,1,no,35,no,no,dsl,month-to-month,39.85,no
female,0,no,67,yes,no,dsl,one_year,60.5,no
male,0,no,25,yes,yes,fiber_optic,month-to-month,84.8,yes
male,0,no,21,yes,yes,fiber_optic,month-to-month,103.85,no
female,0,no,13,yes,no,dsl,month-to-month,67.8,no
male,0,no,35,yes,yes,fiber_optic,month-to-month,75.2,yes
male,1,no,71,yes,yes,dsl,two_year,24.85,no
female,0,no,29,yes,no,dsl,month-to-month,19.35,no
male,0,no,71,no,no,dsl,two_year,49.35,yes
male,1,no,7,yes,no,fiber_optic,month-to-month,89.0,no
female,1,no,57,no,no,dsl,month-to-month,55.0,no
male,0,no,65,yes,yes,dsl,two_year,76.15,no
male,0,no,27,yes,no,dsl,one_year,20.3,no
male,0,no,6,yes,yes,fiber_optic,month-to-month,74.9,yes
female,1,no,72,yes,yes,fiber_optic,two_year,117.35,no
male,0,no,1,yes,no,dsl,month-to-month,19.75,no
male,0,no,11,yes,no,dsl,month-to-month,45.2,no
male,0,yes,39,yes,yes,dsl,two_year,25.2,no
female,1,no,59,yes,yes,fiber_optic,month-to-month,89.75,no
male,0,no,26,yes,no,dsl,one_year,75.0,no
male,1,no,2,yes,no,dsl,month-to-month,49.95,no
female,0,yes,72,no,no,dsl,two_year,65.7,no
male,0,no,65,yes,yes,dsl,one_year,67.05,no
male,0,yes,72,yes,yes,fiber_optic,two_year,110.9,no
male,0,no,6,yes,yes,fiber_optic,month-to-month,87.95,no
male,1,no,32,yes,no,dsl,one_year,19.8,no
female,0,no,50,yes,yes,dsl,one_year,75.7,no
male,0,no,61,no,no,dsl,two_year,62.15,no
female,0,no,15,yes,no,fiber_optic,month-to-month,101.25,yes
male,0,no,72,yes,yes,fiber_optic,two_year,115.15,no
male,0,no,9,yes,no,dsl,month-to-month,18.95,yes
female,0,no,1,yes,no,dsl,month-to-month,19.5,no
female,0,no,12,yes,yes,fiber_optic,month-to-month,86.55,no
female,0,no,37,no,no,dsl,month-to-month,28.6,yes
male,0,yes,61,yes,no,dsl,one_year,20.4,no
male,0,yes,18,yes,no,dsl,one_year,19.8,no
male,0,yes,21,yes,no,dsl,month-to-month,45.65,no
male,0,yes,68,no,no,dsl,two_year,56.4,no
male,1,no,12,yes,yes,fiber_optic,month-to-month,73.3,no
female,1,no,2,no,no,dsl,month-to-month,24.35,yes
female,0,no,62,yes,yes,fiber_optic,month-to-month,101.35,no
female,1,no,29,yes,yes,fiber_optic,month-to-month,98.65,yes
male,0,yes,1,no,no,dsl,month-to-month,33.6,no
male,1,no,5,yes,yes,fiber_optic,month-to-month,79.9,yes
female,0,no,1,yes,no,dsl,month-to-month,20.7,no
male,0,yes,62,yes,yes,fiber_optic,two_year,104.05,no
female,0,yes,36,yes,no,dsl,two_year,20.25,no
female,1,no,28,yes,yes,fiber_optic,month-to-month,103.3,yes
female,0,yes,69,yes,yes,dsl,one_year,73.7,no
female,0,no,11,yes,yes,fiber_optic,month-to-month,96.2,yes
female,0,no,63,yes,yes,fiber_optic,month-to-month,108.75,no
male,0,no,23,yes,no,dsl,one_year,20.15,no
male,0,no,10,yes,no,dsl,month-to-month,19.75,no
female,0,no,71,yes,yes,dsl,two_year,25.95,no
female,1,no,45,yes,yes,dsl,month-to-month,70.05,no
female,0,yes,70,yes,yes,dsl,two_year,24.05,no
female,0,yes,22,yes,yes,fiber_optic,month-to-month,84.75,no
female,0,yes,52,yes,yes,dsl,two_year,23.05,no
male,0,no,55,yes,yes,fiber_optic,one_year,104.15,yes
female,0,no,65,no,no,dsl,two_year,59.95,no
female,0,yes,72,yes,no,dsl,two_year,19.55,no
male,0,no,10,yes,no,dsl,one_year,19.6,no
female,0,yes,7,yes,no,dsl,one_year,20.05,no
male,1,no,5,yes,no,fiber_optic,month-to-month,85.55,no
female,0,yes,24,yes,yes,dsl,two_year,78.6,no
female,0,yes,72,yes,yes,fiber_optic,two_year,116.8,no
male,0,no,21,no,no,dsl,month-to-month,43.55,no
male,0,no,69,no,no,dsl,one_year,60.8,no
male,0,yes,44,yes,no,dsl,month-to-month,54.9,no
female,1,yes,61,yes,yes,dsl,one_year,65.2,no
male,1,no,24,yes,yes,fiber_optic,month-to-month,102.95,yes
female,0,no,1,yes,no,fiber_optic,month-to-month,90.6,yes
female,0,no,6,yes,no,dsl,month-to-month,50.8,yes
male,0,no,4,yes,yes,fiber_optic,month-to-month,90.05,yes
male,0,no,72,yes,yes,fiber_optic,two_year,108.2,no
male,0,no,72,yes,yes,dsl,two_year,92.0,no
male,1,no,14,yes,yes,fiber_optic,month-to-month,75.1,no
male,0,no,7,yes,yes,dsl,month-to-month,25.05,no
female,0,no,48,yes,no,fiber_optic,one_year,75.15,no
male,0,yes,55,yes,no,dsl,one_year,19.5,no
male,0,no,1,yes,no,dsl,month-to-month,19.3,no
male,0,no,45,yes,no,fiber_optic,one_year,112.2,no
male,0,no,3,yes,no,fiber_optic,month-to-month,70.3,no
female,0,no,71,yes,no,dsl,two_year,19.6,no
male,0,no,8,yes,no,dsl,month-to-month,20.25,no
female,0,no,3,yes,yes,fiber_optic,month-to-month,75.85,yes
male,0,yes,69,yes,no,dsl,two_year,80.65,no
male,0,yes,1,yes,no,fiber_optic,month-to-month,68.5,yes
female,1,no,72,yes,yes,fiber_optic,two_year,115.75,no
male,0,no,11,yes,no,fiber_optic,month-to-month,73.5,yes
male,0,no,71,yes,yes,dsl,two_year,80.6,no
female,0,no,1,yes,no,fiber_optic,month-to-month,69.95,yes
female,0,no,33,no,no,dsl,two_year,59.55,no
female,0,no,16,yes,no,dsl,one_year,19.05,no
female,1,no,56,yes,yes,fiber_optic,one_year,95.65,no
female,0,no,1,yes,no,dsl,month-to-month,19.95,no
male,0,no,5,yes,no,dsl,month-to-month,70.05,yes
male,0,yes,57,yes,no,dsl,one_year,19.4,no
male,0,yes,56,no,no,dsl,one_year,36.1,no
male,0,no,8,yes,yes,fiber_optic,month-to-month,94.0,yes
female,0,yes,22,yes,no,dsl,month-to-month,61.15,yes
female,0,no,1,yes,no,dsl,month-to-month,19.75,no
female,0,yes,40,yes,no,dsl,month-to-month,64.1,no
male,0,yes,46,yes,no,dsl,two_year,19.75,no
male,0,yes,63,yes,no,dsl,two_year,19.7,no
male,0,yes,68,yes,yes,fiber_optic,two_year,110.2,no
male,0,yes,69,yes,no,fiber_optic,two_year,106.35,no
female,0,no,56,yes,yes,fiber_optic,month-to-month,90.55,no
female,0,yes,10,yes,no,dsl,one_year,65.9,no
male,0,no,63,yes,yes,fiber_optic,one_year,104.5,no
female,0,yes,24,no,no,dsl,two_year,52.5,no
female,0,no,19,yes,yes,dsl,month-to-month,56.1,no
male,0,yes,22,yes,yes,fiber_optic,month-to-month,88.75,no
male,0,no,29,yes,yes,fiber_optic,month-to-month,84.45,yes
male,0,no,13,yes,yes,dsl,one_year,75.3,yes
female,0,no,70,yes,yes,dsl,two_year,26.0,no
female,0,no,49,yes,no,fiber_optic,month-to-month,99.4,no
female,1,no,43,yes,yes,fiber_optic,one_year,109.55,yes
female,0,no,3,yes,no,dsl,month-to-month,19.6,yes
male,0,yes,42,yes,no,dsl,one_year,73.15,no
male,0,no,57,yes,no,dsl,one_year,54.65,no
male,1,no,2,yes,no,dsl,month-to-month,66.4,yes
female,0,no,72,yes,yes,fiber_optic,two_year,115.55,no
female,1,no,46,yes,yes,fiber_optic,month-to-month,104.45,no
male,1,no,66,yes,yes,fiber_optic,month-to-month,100.05,yes
male,0,no,62,yes,yes,fiber_optic,one_year,102.0,yes
female,0,no,72,yes,yes,dsl,two_year,91.15,no
male,0,yes,35,yes,no,fiber_optic,one_year,89.7,no
male,0,no,17,yes,yes,fiber_optic,month-to-month,90.2,yes
female,0,no,72,yes,yes,dsl,two_year,92.4,no
female,0,yes,28,yes,no,dsl,one_year,19.9,no
male,0,no,56,yes,yes,dsl,two_year,25.15,yes
female,0,no,31,yes,yes,fiber_optic,month-to-month,79.85,yes
male,0,no,45,yes,no,dsl,one_year,18.85,no
female,0,no,1,yes,yes,dsl,month-to-month,25.75,no
female,0,no,2,yes,no,dsl,month-to-month,49.6,yes
female,0,no,6,yes,no,dsl,month-to-month,20.95,no
female,0,no,48,yes,no,fiber_optic,one_year,97.05,no
male,0,yes,25,yes,yes,dsl,month-to-month,25.4,no
male,0,yes,64,yes,no,dsl,two_year,19.7,no
male,0,no,50,no,no,dsl,month-to-month,35.0,no
female,0,yes,52,yes,yes,fiber_optic,one_year,101.25,no
male,1,no,4,yes,no,fiber_optic,month-to-month,70.2,no
female,1,no,32,yes,no,fiber_optic,month-to-month,90.95,no
male,0,yes,45,yes,yes,dsl,two_year,73.85,no
male,0,no,9,yes,yes,fiber_optic,month-to-month,88.05,no
female,1,no,66,yes,yes,fiber_optic,one_year,105.95,yes
male,0,yes,3,yes,yes,fiber_optic,month-to-month,91.85,yes
female,0,no,54,yes,no,dsl,two_year,20.1,no
female,0,yes,1,no,no,dsl,month-to-month,40.1,yes
female,0,yes,64,yes,yes,fiber_optic,two_year,110.3,no
female,1,no,31,yes,yes,fiber_optic,month-to-month,73.9,yes
female,0,no,14,yes,no,fiber_optic,month-to-month,89.8,yes
female,0,no,12,yes,no,fiber_optic,one_year,85.15,no
male,1,no,67,yes,no,dsl,one_year,60.95,no
female,0,yes,35,yes,yes,dsl,month-to-month,72.25,yes
female,0,no,45,yes,yes,dsl,two_year,73.55,no
male,0,no,10,yes,no,dsl,month-to-month,46.0,no
female,1,no,29,yes,yes,dsl,month-to-month,58.55,no
female,0,no,24,yes,yes,dsl,one_year,24.6,no
male,0,yes,66,yes,no,dsl,two_year,19.75,no
male,0,no,51,yes,no,fiber_optic,one_year,86.35,no
female,0,no,45,yes,yes,dsl,two_year,25.5,no
female,0,no,49,yes,no,dsl,one_year,19.0,no
female,0,no,29,yes,no,dsl,two_year,19.55,no
male,0,yes,40,yes,yes,fiber_optic,month-to-month,110.1,no
female,1,no,37,yes,yes,fiber_optic,month-to-month,96.55,yes
male,0,no,25,yes,no,fiber_optic,month-to-month,69.75,no
female,0,no,22,no,no,dsl,month-to-month,50.6,no
male,0,no,72,no,no,dsl,two_year,65.6,no
female,0,no,7,no,no,dsl,month-to-month,40.1,yes
male,0,yes,33,yes,no,dsl,two_year,82.1,no
female,0,no,23,yes,no,fiber_optic,month-to-month,79.1,no
male,1,no,24,yes,yes,fiber_optic,month-to-month,101.25,yes
female,0,no,1,yes,no,fiber_optic,month-to-month,79.55,yes
male,0,no,69,yes,yes,dsl,two_year,90.65,no
female,0,yes,3,yes,no,dsl,one_year,20.55,no
male,0,no,56,yes,no,dsl,one_year,75.75,no
male,0,no,65,yes,yes,fiber_optic,one_year,110.0,no
male,0,no,71,yes,no,dsl,one_year,20.85,no
female,1,no,14,yes,yes,fiber_optic,month-to-month,80.35,no
female,0,no,2,yes,no,fiber_optic,month-to-month,70.15,no
female,0,no,32,yes,yes,fiber_optic,one_year,84.05,yes
male,0,no,40,yes,no,dsl,month-to-month,67.45,no
male,0,no,1,yes,no,dsl,month-to-month,20.75,no
male,0,no,1,yes,no,fiber_optic,month-to-month,89.1,yes
female,0,no,7,yes,no,fiber_optic,month-to-month,69.9,no
female,0,no,15,yes,yes,dsl,month-to-month,51.1,no
female,0,yes,17,yes,yes,fiber_optic,month-to-month,94.4,yes
male,0,no,19,yes,no,fiber_optic,month-to-month,78.25,yes
male,0,no,71,yes,yes,dsl,two_year,25.55,no
female,0,yes,54,yes,yes,dsl,two_year,60.0,no
male,0,no,31,yes,yes,fiber_optic,month-to-month,90.55,no
female,0,no,11,yes,no,fiber_optic,month-to-month,76.4,no
female,1,no,18,yes,no,fiber_optic,month-to-month,84.95,no
female,1,no,72,yes,yes,fiber_optic,two_year,110.1,no
female,1,no,71,yes,yes,fiber_optic,month-to-month,99.65,no
male,1,no,5,no,no,dsl,month-to-month,45.4,no
male,0,no,38,yes,yes,dsl,one_year,69.0,no
male,0,yes,5,yes,no,dsl,month-to-month,48.65,no
male,1,no,2,yes,no,dsl,month-to-month,44.15,yes
female,1,no,52,yes,yes,dsl,two_year,59.85,no
female,1,no,8,yes,yes,fiber_optic,month-to-month,75.75,yes
female,0,no,68,yes,yes,dsl,two_year,80.65,no
male,0,yes,69,yes,no,dsl,one_year,20.55,no
female,0,no,42,yes,yes,dsl,month-to-month,66.4,no
female,0,no,50,yes,no,fiber_optic,two_year,100.2,no
female,0,no,1,yes,no,dsl,month-to-month,19.1,yes
male,1,no,1,yes,yes,fiber_optic,month-to-month,80.3,yes
male,0,no,33,yes,no,dsl,month-to-month,44.55,no
female,0,no,7,yes,no,dsl,month-to-month,20.35,no
male,0,yes,64,yes,yes,fiber_optic,month-to-month,91.8,no
female,0,no,1,yes,no,fiber_optic,month-to-month,74.9,yes
male,0,no,59,yes,no,dsl,two_year,20.2,no
female,0,no,6,yes,yes,dsl,month-to-month,50.35,no
female,0,no,3,yes,no,dsl,month-to-month,18.8,no
female,0,no,15,yes,no,dsl,month-to-month,20.45,no
male,0,yes,13,yes,no,dsl,one_year,64.75,no
female,0,no,23,yes,yes,fiber_optic,month-to-month,98.7,no
male,1,no,31,yes,yes,fiber_optic,month-to-month,89.45,no
male,0,no,29,yes,no,dsl,one_year,58.75,no
female,0,no,49,yes,no,dsl,one_year,20.7,no
female,0,no,56,yes,yes,fiber_optic,month-to-month,85.6,no
female,0,no,63,yes,yes,dsl,two_year,80.3,no
male,0,no,63,yes,yes,dsl,two_year,79.8,no
male,1,yes,24,yes,yes,fiber_optic,month-to-month,79.85,no
male,1,no,36,yes,no,dsl,one_year,54.1,no
female,1,no,9,yes,no,fiber_optic,month-to-month,80.85,yes
male,0,no,3,no,no,dsl,month-to-month,24.75,yes
female,0,no,21,yes,no,dsl,one_year,80.9,no
male,0,yes,13,yes,yes,dsl,one_year,24.5,no
male,0,yes,1,yes,no,dsl,month-to-month,20.15,no
female,0,yes,25,yes,no,dsl,one_year,20.05,no
male,0,yes,71,yes,no,dsl,two_year,19.6,no
male,0,no,66,yes,yes,fiber_optic,one_year,114.3,no
female,0,no,45,yes,no,fiber_optic,one_year,100.3,no
female,0,no,22,yes,no,fiber_optic,month-to-month,80.0,no
female,0,no,67,yes,no,dsl,one_year,20.85,no
female,0,no,68,yes,yes,fiber_optic,two_year,89.95,no
female,0,yes,0,yes,no,dsl,two_year,20.0,no
female,1,no,49,yes,yes,fiber_optic,month-to-month,90.85,yes
female,1,no,4,yes,yes,dsl,month-to-month,48.75,no
male,0,no,63,yes,yes,dsl,one_year,80.0,no
female,0,no,2,yes,no,fiber_optic,month-to-month,79.7,yes
male,0,no,21,yes,no,dsl,one_year,20.35,no
male,0,yes,55,yes,no,dsl,two_year,57.55,yes
male,0,yes,1,yes,no,dsl,month-to-month,20.25,no
female,0,no,17,yes,no,dsl,two_year,19.4,no
male,0,no,30,yes,yes,fiber_optic,month-to-month,100.4,no
male,0,yes,22,yes,no,dsl,month-to-month,57.95,no
female,0,no,9,yes,no,dsl,month-to-month,59.5,no
male,0,yes,1,yes,no,dsl,month-to-month,19.2,no
female,0,no,21,yes,yes,fiber_optic,month-to-month,86.5,yes
male,0,no,19,yes,yes,dsl,month-to-month,59.55,no
female,0,yes,69,yes,yes,fiber_optic,month-to-month,103.95,yes
male,1,no,1,no,no,dsl,month-to-month,25.1,yes
female,0,no,72,yes,yes,fiber_optic,two_year,103.95,no
male,0,yes,70,yes,yes,dsl,two_year,68.95,no
female,0,no,66,yes,yes,fiber_optic,month-to-month,103.1,no
female,0,yes,7,no,no,dsl,month-to-month,24.7,no
female,1,yes,46,yes,yes,fiber_optic,month-to-month,110.2,no
male,0,no,39,no,no,dsl,month-to-month,48.95,yes
female,0,yes,32,yes,yes,dsl,month-to-month,62.45,no
male,0,no,24,yes,no,fiber_optic,month-to-month,89.55,no
male,0,yes,6,yes,no,fiber_optic,month-to-month,83.55,yes
female,0,no,37,yes,yes,dsl,month-to-month,78.9,no
male,0,yes,8,yes,no,dsl,month-to-month,20.35,no
female,0,yes,72,yes,yes,dsl,two_year,71.45,no
male,1,no,71,no,no,dsl,two_year,46.35,no
female,0,no,16,yes,no,fiber_optic,month-to-month,94.65,no
female,0,no,57,no,no,dsl,month-to-month,49.9,no
male,0,no,66,yes,yes,dsl,one_year,25.45,no
female,1,no,17,yes,no,fiber_optic,month-to-month,89.15,yes
female,0,yes,21,yes,no,dsl,month-to-month,20.75,no
male,0,no,66,yes,yes,dsl,two_year,66.1,no
female,0,no,17,yes,yes,dsl,month-to-month,75.4,no
male,0,yes,1,yes,no,fiber_optic,month-to-month,70.45,yes
male,0,no,58,yes,no,dsl,one_year,60.3,yes
female,0,yes,8,yes,no,dsl,month-to-month,21.05,no
male,0,no,27,yes,no,dsl,one_year,69.35,no
male,0,no,34,yes,yes,fiber_optic,month-to-month,88.85,no
male,0,no,30,yes,no,fiber_optic,one_year,97.0,no
male,0,no,33,yes,no,dsl,month-to-month,66.4,no
male,0,yes,1,no,no,dsl,month-to-month,24.75,yes
male,0,yes,14,yes,yes,dsl,month-to-month,69.2,no
female,0,yes,16,yes,yes,fiber_optic,one_year,79.5,no
female,0,no,49,yes,no,fiber_optic,two_year,100.65,no
male,0,yes,19,yes,yes,fiber_optic,month-to-month,103.3,yes
female,0,yes,70,yes,yes,dsl,two_year,79.7,no
female,0,yes,32,yes,no,dsl,month-to-month,61.4,no
female,0,no,18,yes,no,fiber_optic,month-to-month,69.8,no
male,0,no,37,no,no,dsl,two_year,40.55,no
female,0,no,4,yes,yes,fiber_optic,month-to-month,75.65,no
female,0,no,16,yes,yes,fiber_optic,month-to-month,90.7,no
male,0,no,17,yes,yes,fiber_optic,month-to-month,80.5,no
female,0,yes,19,yes,no,dsl,month-to-month,60.6,no
male,0,no,60,yes,yes,fiber_optic,two_year,101.15,no
male,0,yes,51,yes,yes,dsl,two_year,24.95,no
male,0,yes,28,yes,no,dsl,two_year,20.3,no
male,0,no,43,yes,no,dsl,two_year,60.0,no
male,0,no,42,yes,no,dsl,two_year,20.25,no
male,0,no,3,yes,no,fiber_optic,month-to-month,78.5,yes
female,0,no,1,yes,no,dsl,month-to-month,44.75,no
female,0,no,3,yes,no,dsl,month-to-month,19.85,yes
female,0,no,63,yes,yes,fiber_optic,two_year,98.0,no
male,1,no,3,yes,no,fiber_optic,month-to-month,79.9,yes
male,0,no,68,yes,yes,fiber_optic,month-to-month,107.7,no
female,1,no,30,yes,yes,fiber_optic,month-to-month,99.7,yes
female,0,no,60,yes,yes,fiber_optic,two_year,104.7,no
male,0,no,15,yes,yes,dsl,month-to-month,58.6,yes
male,1,no,45,yes,yes,fiber_optic,month-to-month,93.9,no
female,0,no,70,yes,no,dsl,two_year,86.45,no
male,0,no,10,yes,yes,fiber_optic,month-to-month,98.5,yes
male,0,no,4,yes,no,dsl,month-to-month,19.4,no
female,0,no,1,yes,no,dsl,month-to-month,50.45,yes
female,0,no,68,yes,yes,dsl,two_year,24.95,no
male,0,yes,22,yes,no,fiber_optic,month-to-month,75.0,no
male,0,yes,38,yes,yes,fiber_optic,month-to-month,94.65,yes
female,0,no,1,yes,yes,fiber_optic,month-to-month,100.25,yes
male,0,no,18,yes,no,fiber_optic,month-to-month,78.2,no
male,0,no,29,yes,no,fiber_optic,month-to-month,94.2,no
female,0,no,16,yes,yes,fiber_optic,month-to-month,88.45,yes
male,0,no,1,yes,no,fiber_optic,month-to-month,69.85,yes
male,0,no,12,yes,no,fiber_optic,month-to-month,81.7,yes
male,0,no,31,no,no,dsl,one_year,50.05,no
male,0,no,4,yes,no,fiber_optic,month-to-month,79.9,yes
female,0,no,48,yes,yes,dsl,one_year,69.55,no
female,0,no,15,yes,yes,dsl,month-to-month,25.4,yes
male,0,no,50,yes,no,fiber_optic,one_year,90.1,no
male,0,no,7,yes,no,dsl,month-to-month,44.65,no
male,1,no,41,yes,yes,fiber_optic,month-to-month,83.75,yes
male,0,yes,68,yes,no,fiber_optic,two_year,80.35,no
female,1,no,26,yes,yes,fiber_optic,month-to-month,98.1,no
male,0,no,57,no,no,dsl,two_year,53.35,no
female,0,no,3,yes,no,dsl,month-to-month,19.55,no
female,0,no,1,yes,no,dsl,month-to-month,20.9,yes
male,0,yes,19,yes,no,dsl,one_year,48.95,no
female,0,no,3,yes,no,dsl,month-to-month,54.2,no
female,0,no,59,yes,yes,dsl,two_year,24.45,no
female,0,no,1,yes,no,fiber_optic,month-to-month,69.4,yes
male,0,no,42,no,no,dsl,month-to-month,40.15,no
female,0,no,7,yes,yes,fiber_optic,month-to-month,74.9,yes
male,0,no,67,yes,yes,dsl,two_year,25.6,no
male,0,no,1,yes,no,fiber_optic,month-to-month,70.35,no
male,0,no,66,yes,yes,dsl,two_year,91.7,no
female,0,no,61,yes,yes,fiber_optic,month-to-month,89.2,no
male,0,yes,4,yes,yes,dsl,one_year,24.1,no
female,1,no,42,yes,no,fiber_optic,month-to-month,74.15,yes
female,0,yes,64,yes,yes,dsl,one_year,53.85,no
female,1,no,54,yes,yes,fiber_optic,one_year,115.6,no
male,0,no,1,yes,no,dsl,month-to-month,19.75,no
male,0,yes,54,yes,yes,dsl,two_year,24.05,no
female,0,yes,18,yes,yes,dsl,two_year,25.3,no
male,0,no,3,yes,no,fiber_optic,month-to-month,84.3,no
female,0,no,1,yes,no,fiber_optic,month-to-month,70.1,yes
female,0,yes,72,yes,yes,dsl,two_year,89.75,no
male,1,no,60,yes,no,fiber_optic,one_year,97.95,no
female,0,yes,11,yes,no,dsl,one_year,20.0,no
female,0,yes,12,yes,yes,fiber_optic,month-to-month,78.3,yes
male,0,yes,61,yes,no,fiber_optic,one_year,103.9,no
female,0,no,39,yes,no,dsl,two_year,20.7,no
male,0,no,55,yes,yes,fiber_optic,month-to-month,96.8,yes
female,0,no,17,yes,yes,fiber_optic,month-to-month,94.4,yes
male,0,no,37,yes,no,dsl,one_year,20.15,no
female,0,no,72,yes,yes,dsl,two_year,26.0,no
male,1,no,72,yes,yes,dsl,two_year,77.35,no
female,0,no,8,yes,no,dsl,month-to-month,66.05,no
female,0,yes,22,yes,no,dsl,month-to-month,19.9,no
female,0,no,1,yes,no,fiber_optic,month-to-month,84.3,yes
female,0,no,38,yes,yes,dsl,month-to-month,68.15,no
male,0,yes,17,yes,no,dsl,one_year,80.85,no
female,1,no,70,yes,yes,dsl,two_year,75.5,no
female,1,yes,72,yes,yes,dsl,two_year,92.45,yes
female,0,no,28,yes,no,fiber_optic,month-to-month,80.6,no
female,0,no,15,yes,no,fiber_optic,month-to-month,83.2,no
male,0,yes,72,yes,yes,dsl,two_year,87.55,no
female,1,no,11,yes,yes,fiber_optic,month-to-month,99.55,yes
male,1,no,8,yes,yes,fiber_optic,month-to-month,81.25,yes
female,0,no,57,yes,yes,fiber_optic,one_year,109.4,no
male,0,yes,1,yes,no,dsl,month-to-month,19.95,yes
female,0,no,46,no,no,dsl,month-to-month,45.55,no
male,0,no,30,yes,no,dsl,one_year,20.7,no
male,1,no,10,yes,no,fiber_optic,month-to-month,75.3,no
male,0,no,23,yes,yes,fiber_optic,month-to-month,99.25,yes
male,0,no,32,yes,no,fiber_optic,month-to-month,93.4,no
male,0,no,13,yes,no,fiber_optic,month-to-month,73.75,no
female,0,no,39,yes,no,fiber_optic,two_year,80.45,yes
female,0,no,44,yes,no,fiber_optic,month-to-month,88.15,no
male,1,no,9,yes,no,dsl,month-to-month,49.2,no
female,0,no,67,yes,no,dsl,two_year,19.65,no
male,0,yes,9,yes,yes,fiber_optic,month-to-month,79.35,yes
female,0,no,15,yes,yes,fiber_optic,month-to-month,79.75,yes
female,0,no,71,yes,yes,fiber_optic,two_year,105.15,no
male,0,no,1,yes,no,dsl,month-to-month,49.0,no
female,0,yes,30,yes,yes,fiber_optic,month-to-month,100.05,yes
male,0,no,1,yes,no,fiber_optic,month-to-month,69.35,yes
male,0,no,17,no,no,dsl,month-to-month,49.8,no
female,0,no,3,yes,no,fiber_optic,month-to-month,85.8,yes
male,0,yes,67,yes,yes,dsl,two_year,79.7,yes
male,0,no,1,yes,no,dsl,month-to-month,20.95,no
female,1,no,1,yes,yes,dsl,month-to-month,50.55,yes
female,1,no,32,yes,yes,fiber_optic,month-to-month,79.3,no
male,0,yes,41,yes,no,dsl,one_year,19.5,no
