gender,seniorcitizen,dependents,tenure,phoneservice,multiplelines,internetservice,contract,monthlycharges
female,0,no,32,no,no,dsl,one_year,30.15
female,1,no,4,yes,yes,fiber_optic,month-to-month,74.9
male,1,no,72,no,no,dsl,two_year,64.95
male,0,no,52,yes,yes,fiber_optic,two_year,91.6
female,0,no,39,yes,yes,fiber_optic,month-to-month,103.45
female,0,no,65,yes,yes,fiber_optic,one_year,108.05
male,0,no,46,yes,yes,fiber_optic,one_year,94.9
female,0,no,42,yes,no,dsl,two_year,66.5
female,1,no,6,yes,yes,fiber_optic,month-to-month,98.25
male,0,no,26,yes,yes,fiber_optic,month-to-month,86.65
female,0,no,4,yes,no,dsl,month-to-month,20.05
female,0,no,3,yes,no,fiber_optic,month-to-month,85.8
male,0,no,44,yes,no,fiber_optic,one_year,106.05
female,1,no,10,no,no,dsl,month-to-month,34.7
female,0,yes,1,yes,no,fiber_optic,month-to-month,74.7
female,0,no,3,yes,yes,fiber_optic,month-to-month,75.85
male,0,yes,51,yes,yes,fiber_optic,one_year,110.05
female,0,no,58,yes,yes,fiber_optic,two_year,109.1
male,0,no,30,yes,no,dsl,one_year,70.4
female,0,no,28,yes,no,fiber_optic,month-to-month,92.35
male,0,no,2,yes,no,fiber_optic,month-to-month,95.85
male,1,no,71,yes,yes,fiber_optic,two_year,106.8
male,0,yes,8,yes,no,dsl,month-to-month,20.35
male,0,no,13,yes,no,fiber_optic,month-to-month,73.75
male,0,no,27,yes,no,dsl,month-to-month,53.45
female,0,no,7,yes,no,dsl,one_year,19.9
male,0,no,27,yes,yes,dsl,one_year,80.85
male,1,no,19,yes,yes,fiber_optic,month-to-month,90.6
male,1,no,27,yes,yes,fiber_optic,one_year,104.65
male,0,yes,44,yes,no,dsl,month-to-month,61.9
female,0,yes,72,yes,no,fiber_optic,two_year,108.65
male,0,yes,72,yes,yes,fiber_optic,two_year,90.8
male,1,no,3,yes,yes,fiber_optic,month-to-month,94.85
male,0,no,69,no,no,dsl,one_year,60.8
male,0,no,55,yes,yes,dsl,two_year,77.8
female,0,yes,33,yes,yes,dsl,one_year,79.15
female,0,yes,48,yes,no,fiber_optic,one_year,99.7
male,0,yes,13,yes,no,dsl,month-to-month,66.4
male,0,no,5,yes,no,dsl,month-to-month,65.6
female,0,yes,48,no,no,dsl,month-to-month,45.55
male,0,yes,63,yes,no,dsl,two_year,74.5
male,0,yes,18,no,no,dsl,month-to-month,25.55
female,0,yes,23,yes,no,dsl,one_year,20.05
male,0,yes,1,yes,no,dsl,month-to-month,70.45
female,0,yes,66,yes,yes,fiber_optic,one_year,102.45
female,0,no,30,yes,yes,fiber_optic,month-to-month,100.45
female,0,no,51,no,no,dsl,month-to-month,49.65
male,1,no,67,yes,yes,fiber_optic,two_year,116.1
female,0,yes,4,yes,no,fiber_optic,month-to-month,73.75
male,0,yes,28,yes,yes,dsl,month-to-month,64.4
male,0,no,9,yes,no,dsl,month-to-month,70.05
female,0,no,1,yes,no,fiber_optic,month-to-month,83.4
male,0,yes,4,yes,yes,fiber_optic,month-to-month,80.8
female,0,no,2,yes,yes,fiber_optic,month-to-month,84.05
female,0,yes,25,yes,no,dsl,two_year,18.7
female,1,no,20,yes,yes,fiber_optic,month-to-month,79.15
male,0,no,29,no,no,dsl,one_year,24.85
female,0,yes,20,yes,no,dsl,month-to-month,20.35
male,0,no,60,no,no,dsl,month-to-month,60.2
male,0,no,59,no,no,dsl,month-to-month,41.05
female,0,yes,69,yes,no,dsl,two_year,19.75
female,1,no,29,yes,yes,dsl,month-to-month,58.55
male,0,no,49,yes,yes,fiber_optic,month-to-month,103.7
female,0,no,1,yes,yes,dsl,month-to-month,50.1
male,1,yes,11,yes,yes,fiber_optic,month-to-month,75.2
male,0,yes,6,yes,no,fiber_optic,month-to-month,94.5
female,0,no,2,yes,no,dsl,month-to-month,44.45
male,0,yes,1,yes,no,dsl,month-to-month,50.6
female,0,no,70,yes,yes,fiber_optic,one_year,109.5
male,0,yes,48,yes,yes,dsl,two_year,23.55
female,0,yes,72,yes,yes,fiber_optic,two_year,106.1
male,0,no,35,yes,yes,fiber_optic,month-to-month,75.2
female,0,no,4,yes,no,dsl,month-to-month,55.5
male,0,no,18,yes,no,dsl,month-to-month,44.35
female,0,no,61,yes,yes,fiber_optic,two_year,94.35
male,0,yes,35,yes,no,fiber_optic,one_year,85.15
female,0,yes,12,yes,yes,fiber_optic,month-to-month,84.05
male,0,no,41,yes,yes,dsl,month-to-month,25.25
male,0,no,3,yes,no,dsl,one_year,21.2
female,0,no,31,no,no,dsl,two_year,49.85
female,0,yes,24,yes,yes,dsl,one_year,78.4
female,0,no,14,yes,no,fiber_optic,month-to-month,75.35
male,1,no,8,yes,no,fiber_optic,month-to-month,100.3
female,0,no,1,yes,no,fiber_optic,month-to-month,81.95
female,0,yes,39,yes,no,dsl,month-to-month,51.05
female,0,no,23,yes,no,fiber_optic,month-to-month,79.1
male,0,yes,11,yes,no,dsl,two_year,19.65
male,1,no,1,yes,yes,fiber_optic,month-to-month,94.0
male,1,no,71,yes,yes,dsl,two_year,24.65
male,0,yes,72,yes,yes,dsl,two_year,81.0
female,1,no,71,yes,yes,dsl,two_year,89.85
male,0,yes,62,yes,yes,fiber_optic,month-to-month,105.5
female,0,no,57,yes,yes,fiber_optic,one_year,94.7
male,0,no,26,yes,no,dsl,one_year,20.65
female,0,yes,46,yes,yes,dsl,one_year,24.95
male,0,no,60,yes,no,fiber_optic,one_year,94.4
male,1,no,19,no,no,dsl,month-to-month,34.3
male,0,no,2,yes,no,fiber_optic,month-to-month,79.85
female,0,no,45,yes,yes,dsl,two_year,73.55
male,0,no,42,yes,yes,dsl,one_year,56.1
female,0,no,28,yes,yes,dsl,one_year,25.55
male,0,no,30,yes,no,dsl,one_year,20.7
male,0,no,20,yes,no,fiber_optic,month-to-month,78.8
male,1,no,71,no,no,dsl,one_year,56.45
female,1,no,2,no,no,dsl,month-to-month,30.4
male,0,no,1,yes,no,fiber_optic,month-to-month,69.9
male,0,yes,24,yes,yes,dsl,one_year,84.8
male,1,yes,68,yes,yes,fiber_optic,one_year,107.15
male,0,no,8,yes,yes,fiber_optic,month-to-month,84.5
male,0,no,20,yes,yes,fiber_optic,month-to-month,98.55
male,0,yes,1,yes,no,fiber_optic,month-to-month,90.85
male,0,no,36,yes,no,dsl,one_year,20.35
female,1,no,1,yes,no,fiber_optic,month-to-month,79.2
female,0,yes,8,yes,no,dsl,two_year,19.85
female,0,yes,13,yes,no,dsl,month-to-month,18.8
female,0,yes,69,yes,no,dsl,two_year,19.7
female,0,no,55,yes,yes,fiber_optic,month-to-month,94.45
female,0,no,64,yes,no,dsl,two_year,68.3
male,1,no,37,yes,no,fiber_optic,month-to-month,72.25
male,0,no,10,yes,no,dsl,month-to-month,45.8
female,1,no,14,yes,yes,fiber_optic,month-to-month,78.95
female,0,no,60,no,no,dsl,one_year,44.45
male,0,no,28,yes,no,fiber_optic,month-to-month,91.0
male,0,no,64,yes,no,fiber_optic,one_year,102.45
female,0,no,50,yes,yes,fiber_optic,month-to-month,95.7
male,0,yes,3,yes,no,dsl,month-to-month,19.95
male,0,no,45,yes,yes,fiber_optic,month-to-month,103.65
female,0,yes,64,yes,yes,dsl,one_year,53.85
male,0,no,1,yes,no,dsl,month-to-month,55.25
male,0,no,44,yes,no,fiber_optic,one_year,90.65
female,0,yes,4,yes,no,fiber_optic,month-to-month,80.85
female,0,no,4,no,no,dsl,month-to-month,25.15
male,0,yes,20,yes,no,dsl,two_year,20.05
female,0,no,8,yes,no,dsl,month-to-month,49.85
male,0,no,69,yes,no,dsl,one_year,53.65
female,0,no,24,yes,yes,fiber_optic,month-to-month,84.35
male,0,yes,18,yes,no,fiber_optic,month-to-month,85.6
male,0,no,1,yes,no,fiber_optic,month-to-month,71.55
male,0,no,14,yes,no,dsl,month-to-month,19.9
female,0,yes,72,yes,yes,fiber_optic,two_year,117.5
female,0,no,5,yes,no,dsl,month-to-month,44.05
male,0,no,16,yes,no,dsl,month-to-month,20.25
male,0,yes,35,yes,yes,dsl,one_year,73.45
female,0,no,3,yes,no,dsl,month-to-month,20.4
female,0,yes,1,yes,no,fiber_optic,month-to-month,79.35
male,0,no,64,yes,yes,dsl,one_year,70.15
male,0,no,7,yes,no,dsl,one_year,19.5
female,0,no,26,yes,no,dsl,month-to-month,54.75
female,0,no,5,yes,no,fiber_optic,month-to-month,81.0
male,1,no,19,yes,no,fiber_optic,month-to-month,87.3
male,0,no,49,yes,yes,fiber_optic,month-to-month,99.05
male,1,no,16,yes,yes,fiber_optic,month-to-month,86.6
male,1,no,54,yes,yes,fiber_optic,two_year,110.45
male,0,yes,4,yes,no,dsl,month-to-month,45.25
male,0,no,70,yes,yes,fiber_optic,one_year,95.0
female,0,no,45,yes,yes,dsl,two_year,25.5
female,0,yes,25,yes,no,dsl,month-to-month,20.05
female,0,no,71,yes,yes,fiber_optic,two_year,106.75
male,0,no,35,yes,no,fiber_optic,one_year,89.2
female,0,no,15,yes,no,dsl,one_year,56.15
female,0,no,20,yes,no,fiber_optic,month-to-month,69.8
female,0,yes,70,yes,no,dsl,two_year,19.8
female,0,no,49,yes,no,dsl,two_year,74.45
female,0,no,4,no,no,dsl,month-to-month,35.0
female,0,yes,26,yes,yes,dsl,month-to-month,49.5
female,0,no,42,yes,no,dsl,one_year,20.65
female,0,no,1,yes,no,dsl,month-to-month,20.25
male,1,no,2,yes,no,dsl,month-to-month,44.15
male,0,yes,70,yes,no,dsl,two_year,20.35
female,1,no,13,yes,yes,fiber_optic,month-to-month,100.8
male,0,no,5,yes,no,dsl,month-to-month,19.35
female,0,no,37,yes,yes,dsl,month-to-month,78.9
male,0,no,1,yes,no,dsl,month-to-month,45.85
female,0,yes,71,yes,no,dsl,two_year,82.0
female,1,yes,57,yes,no,fiber_optic,month-to-month,95.3
male,0,no,48,yes,no,dsl,one_year,19.95
male,0,yes,49,yes,yes,fiber_optic,month-to-month,99.8
male,0,no,1,yes,no,dsl,month-to-month,20.5
male,0,no,62,yes,yes,fiber_optic,one_year,96.1
female,0,no,8,yes,yes,fiber_optic,month-to-month,85.2
male,1,no,37,yes,yes,fiber_optic,month-to-month,101.1
female,0,no,3,yes,no,dsl,month-to-month,19.85
female,1,no,1,yes,no,fiber_optic,month-to-month,71.15
female,0,no,11,yes,no,dsl,month-to-month,20.3
female,0,no,11,yes,no,dsl,month-to-month,64.05
male,0,no,4,yes,yes,fiber_optic,month-to-month,78.45
female,0,no,4,yes,no,fiber_optic,month-to-month,82.85
male,0,no,19,yes,yes,dsl,month-to-month,59.55
male,1,no,47,yes,yes,fiber_optic,month-to-month,86.05
female,0,no,38,yes,no,fiber_optic,month-to-month,84.25
male,0,no,41,yes,no,dsl,two_year,20.15
male,0,yes,43,yes,yes,fiber_optic,one_year,104.3
male,0,no,1,yes,no,fiber_optic,month-to-month,84.6
female,0,no,13,yes,yes,fiber_optic,month-to-month,84.45
male,0,no,18,yes,yes,fiber_optic,month-to-month,80.65
male,0,yes,29,no,no,dsl,one_year,55.35
male,0,no,3,no,no,dsl,month-to-month,25.0
male,0,no,15,yes,yes,fiber_optic,month-to-month,99.7
female,0,yes,4,yes,yes,dsl,month-to-month,58.5
male,1,no,33,no,no,dsl,month-to-month,50.0
female,1,no,67,yes,yes,dsl,month-to-month,54.9
male,0,yes,46,yes,no,dsl,two_year,20.2
male,0,yes,72,yes,yes,dsl,two_year,89.85
female,0,no,1,yes,yes,dsl,month-to-month,25.7
male,0,no,5,yes,yes,fiber_optic,month-to-month,94.85
female,0,no,50,yes,yes,dsl,two_year,79.6
female,0,no,69,yes,yes,fiber_optic,two_year,99.15
male,0,no,11,no,no,dsl,one_year,41.6
female,0,yes,23,yes,no,dsl,one_year,66.25
male,0,yes,40,yes,no,dsl,one_year,20.4
female,0,no,41,no,no,dsl,one_year,35.45
male,0,no,1,yes,yes,dsl,month-to-month,62.05
female,0,no,7,yes,yes,fiber_optic,month-to-month,86.5
female,0,yes,7,yes,no,fiber_optic,month-to-month,69.0
female,0,yes,44,yes,yes,fiber_optic,one_year,94.4
female,1,no,24,yes,yes,fiber_optic,month-to-month,93.55
female,0,yes,17,yes,yes,fiber_optic,month-to-month,94.4
female,0,yes,71,yes,no,dsl,two_year,20.5
male,0,no,63,yes,yes,dsl,two_year,71.9
male,0,yes,30,yes,yes,fiber_optic,month-to-month,85.45
female,0,yes,69,yes,yes,fiber_optic,two_year,93.3
male,0,no,3,yes,no,dsl,month-to-month,20.0
male,0,no,30,yes,yes,fiber_optic,month-to-month,89.9
female,0,yes,67,yes,yes,fiber_optic,one_year,112.35
male,0,no,26,yes,no,dsl,one_year,19.6
male,0,no,3,yes,no,dsl,month-to-month,50.25
male,0,no,29,no,no,dsl,one_year,35.6
male,0,yes,22,yes,no,fiber_optic,month-to-month,75.0
female,0,yes,9,yes,no,dsl,month-to-month,69.4
female,0,yes,42,yes,no,dsl,two_year,20.0
male,0,no,10,yes,no,dsl,month-to-month,45.55
female,0,no,1,yes,no,dsl,month-to-month,54.9
female,0,no,4,yes,yes,fiber_optic,month-to-month,77.95
male,0,no,46,no,no,dsl,one_year,30.75
male,0,no,14,yes,yes,fiber_optic,month-to-month,89.95
female,0,yes,72,yes,no,fiber_optic,two_year,109.5
male,0,no,10,yes,no,fiber_optic,month-to-month,70.0
female,0,no,42,yes,no,fiber_optic,two_year,99.0
female,0,yes,53,yes,yes,dsl,one_year,84.6
male,0,yes,47,yes,yes,fiber_optic,month-to-month,99.35
male,0,no,14,no,no,dsl,month-to-month,50.75
male,1,no,65,yes,yes,fiber_optic,one_year,100.75
male,1,no,72,yes,yes,fiber_optic,two_year,93.05
male,0,yes,49,no,no,dsl,one_year,51.8
female,0,yes,45,yes,yes,dsl,two_year,24.65
male,0,no,1,yes,no,fiber_optic,month-to-month,75.9
male,0,yes,71,yes,yes,fiber_optic,two_year,105.55
female,0,no,42,yes,yes,dsl,month-to-month,50.25
male,1,no,22,yes,no,fiber_optic,month-to-month,89.75
female,0,no,5,yes,no,dsl,month-to-month,64.35
male,1,yes,38,yes,yes,fiber_optic,month-to-month,80.45
male,0,no,58,yes,yes,fiber_optic,month-to-month,80.65
male,0,no,18,no,no,dsl,month-to-month,33.6
female,0,yes,72,yes,yes,dsl,two_year,24.9
male,0,no,17,yes,yes,fiber_optic,month-to-month,80.5
female,0,no,6,yes,no,dsl,month-to-month,20.0
female,0,yes,4,no,no,dsl,month-to-month,57.2
female,0,no,1,yes,no,fiber_optic,month-to-month,69.7
male,0,no,1,yes,no,fiber_optic,month-to-month,70.05
male,1,no,27,yes,yes,fiber_optic,month-to-month,81.45
female,0,yes,30,yes,no,dsl,two_year,19.3
male,1,yes,35,yes,no,dsl,month-to-month,76.05
male,0,no,47,yes,yes,fiber_optic,month-to-month,100.75
male,0,no,7,yes,no,dsl,month-to-month,51.0
female,0,no,11,yes,no,dsl,month-to-month,64.9
male,0,no,22,no,no,dsl,two_year,56.75
male,0,no,54,yes,yes,dsl,two_year,87.1
female,1,yes,28,no,no,dsl,month-to-month,35.9
female,1,no,2,yes,yes,fiber_optic,month-to-month,89.5
male,0,no,1,no,no,dsl,month-to-month,35.25
female,0,no,7,no,no,dsl,month-to-month,40.1
female,0,yes,5,no,no,dsl,month-to-month,30.5
male,0,no,5,yes,yes,fiber_optic,month-to-month,89.15
female,0,yes,26,yes,no,dsl,two_year,19.65
female,0,no,11,yes,yes,dsl,one_year,25.2
male,0,yes,69,yes,yes,fiber_optic,two_year,114.35
female,0,yes,4,yes,no,dsl,month-to-month,20.85
female,0,yes,39,yes,yes,dsl,one_year,24.2
female,1,no,4,yes,yes,fiber_optic,month-to-month,89.2
female,0,no,4,no,no,dsl,month-to-month,29.05
male,0,no,20,yes,no,fiber_optic,month-to-month,70.55
female,0,no,64,yes,yes,fiber_optic,two_year,94.6
male,0,yes,16,yes,no,dsl,month-to-month,20.15
male,0,no,22,yes,yes,dsl,two_year,25.25
female,0,no,13,yes,no,fiber_optic,month-to-month,70.15
male,0,no,1,yes,no,dsl,month-to-month,19.9
male,0,no,5,yes,no,dsl,month-to-month,21.05
female,1,no,1,yes,no,dsl,month-to-month,46.0
female,0,no,70,yes,no,dsl,two_year,86.45
male,0,no,1,yes,no,dsl,month-to-month,20.25
male,0,yes,50,yes,yes,dsl,one_year,69.65
male,0,no,1,yes,no,dsl,month-to-month,19.3
male,0,no,8,yes,no,dsl,month-to-month,54.75
female,0,no,10,no,no,dsl,two_year,29.6
male,0,no,66,yes,no,dsl,one_year,54.8
male,0,no,1,yes,no,dsl,month-to-month,44.4
male,1,no,57,yes,yes,fiber_optic,month-to-month,104.9
male,0,no,43,yes,no,fiber_optic,one_year,84.25
male,0,no,64,yes,no,fiber_optic,one_year,100.3
female,1,no,11,yes,yes,dsl,month-to-month,55.6
male,0,no,18,yes,no,dsl,month-to-month,55.2
female,0,no,4,yes,yes,dsl,month-to-month,64.4
female,0,no,12,yes,no,fiber_optic,one_year,95.5
female,1,no,43,yes,no,fiber_optic,month-to-month,108.15
female,0,no,10,yes,yes,fiber_optic,month-to-month,86.45
female,0,no,33,yes,no,fiber_optic,one_year,103.75
female,0,no,51,yes,yes,dsl,one_year,78.65
male,0,yes,41,yes,no,fiber_optic,two_year,111.15
female,0,yes,4,yes,yes,dsl,month-to-month,50.85
female,0,no,3,yes,yes,dsl,month-to-month,60.25
male,0,no,17,yes,no,fiber_optic,month-to-month,70.8
male,0,no,26,yes,no,dsl,one_year,19.4
female,0,no,46,yes,yes,dsl,one_year,24.45
male,0,yes,13,yes,no,dsl,month-to-month,44.0
male,1,no,7,yes,yes,fiber_optic,month-to-month,99.25
female,0,no,5,yes,no,fiber_optic,month-to-month,68.95
male,0,yes,69,yes,yes,fiber_optic,two_year,79.2
male,0,no,5,yes,no,dsl,month-to-month,75.15
male,0,yes,72,yes,no,fiber_optic,two_year,111.95
female,0,no,64,yes,yes,fiber_optic,one_year,100.05
male,0,no,3,yes,yes,fiber_optic,month-to-month,107.95
female,1,yes,72,yes,yes,dsl,two_year,88.05
male,0,no,52,no,no,dsl,two_year,63.9
female,0,no,1,yes,no,dsl,month-to-month,19.6
male,0,no,10,yes,no,dsl,month-to-month,19.85
female,0,no,52,no,no,dsl,two_year,58.75
male,0,yes,4,yes,no,dsl,two_year,19.55
male,0,no,31,yes,yes,dsl,month-to-month,71.05
female,0,no,16,yes,yes,fiber_optic,month-to-month,100.0
female,1,yes,47,yes,no,fiber_optic,month-to-month,70.55
female,0,yes,58,yes,no,dsl,two_year,19.85
male,0,no,3,yes,no,dsl,month-to-month,19.85
male,0,yes,33,yes,no,dsl,one_year,20.15
female,0,no,1,yes,no,dsl,month-to-month,53.55
male,1,no,38,yes,yes,fiber_optic,month-to-month,94.75
male,0,no,63,yes,yes,dsl,two_year,67.25
female,0,yes,70,yes,yes,dsl,two_year,69.2
male,0,no,34,yes,yes,fiber_optic,month-to-month,88.85
male,0,no,15,no,no,dsl,month-to-month,29.7
male,0,no,51,yes,yes,fiber_optic,month-to-month,81.0
male,0,no,70,yes,yes,fiber_optic,two_year,99.35
male,0,no,45,yes,no,fiber_optic,one_year,112.2
male,0,yes,7,no,no,dsl,two_year,49.65
male,0,yes,70,yes,yes,dsl,two_year,25.15
female,0,yes,25,yes,no,dsl,one_year,20.05
male,1,no,4,yes,no,fiber_optic,month-to-month,75.35
female,0,yes,38,yes,no,dsl,month-to-month,20.45
male,0,yes,1,yes,no,dsl,month-to-month,19.95
male,0,no,1,yes,no,dsl,month-to-month,55.7
female,0,yes,2,yes,no,fiber_optic,month-to-month,70.4
female,1,no,14,no,no,dsl,month-to-month,46.35
female,0,no,62,yes,yes,dsl,two_year,84.5
female,1,no,15,yes,yes,fiber_optic,month-to-month,89.0
female,0,no,58,yes,yes,fiber_optic,month-to-month,79.8
female,0,no,10,yes,yes,fiber_optic,month-to-month,74.75
male,0,no,63,yes,yes,dsl,one_year,80.0
female,0,yes,2,yes,no,dsl,month-to-month,61.2
male,0,no,53,yes,yes,dsl,two_year,73.9
female,1,no,62,yes,yes,fiber_optic,one_year,84.45
female,0,no,50,yes,no,dsl,one_year,19.75
male,1,no,17,yes,no,fiber_optic,month-to-month,101.8
female,0,no,24,yes,no,dsl,month-to-month,69.45
female,0,no,49,no,no,dsl,month-to-month,40.65
female,0,yes,2,yes,no,fiber_optic,month-to-month,71.65
female,0,no,1,yes,no,dsl,month-to-month,55.0
female,0,no,15,yes,no,fiber_optic,month-to-month,101.25
male,1,no,41,no,no,dsl,month-to-month,53.95
female,0,yes,22,yes,no,dsl,one_year,69.5
female,1,no,25,yes,yes,dsl,month-to-month,69.5
male,1,no,62,yes,yes,fiber_optic,month-to-month,89.1
female,0,no,18,no,no,dsl,month-to-month,35.2
female,1,no,17,yes,yes,fiber_optic,month-to-month,85.35
male,0,no,1,yes,no,dsl,two_year,20.45
female,0,no,12,yes,no,fiber_optic,one_year,85.15
female,1,no,4,yes,no,fiber_optic,month-to-month,72.75
female,1,no,28,yes,yes,dsl,month-to-month,64.45
male,1,no,27,yes,yes,fiber_optic,month-to-month,95.55
male,1,no,54,yes,yes,fiber_optic,month-to-month,90.05
female,0,no,48,no,no,dsl,month-to-month,45.3
male,0,yes,44,yes,no,fiber_optic,month-to-month,92.95
female,0,no,3,yes,yes,fiber_optic,month-to-month,74.25
female,0,no,7,yes,no,dsl,month-to-month,20.05
male,0,no,56,yes,no,dsl,one_year,19.95
female,0,yes,61,no,no,dsl,one_year,50.7
male,0,yes,2,yes,no,fiber_optic,month-to-month,90.0
female,0,yes,17,yes,no,dsl,one_year,20.75
female,0,no,35,no,no,dsl,month-to-month,33.45
female,0,yes,57,yes,yes,fiber_optic,month-to-month,100.6
female,0,yes,34,yes,no,dsl,one_year,20.1
male,0,yes,15,yes,yes,fiber_optic,month-to-month,74.9
female,0,no,54,yes,no,fiber_optic,one_year,94.1
male,0,no,65,yes,yes,fiber_optic,month-to-month,90.65
female,0,yes,37,yes,yes,fiber_optic,month-to-month,95.25
female,1,no,15,yes,yes,fiber_optic,month-to-month,74.45
male,0,no,3,yes,yes,fiber_optic,month-to-month,74.4
male,0,no,33,no,no,dsl,one_year,39.1
female,0,yes,48,yes,yes,fiber_optic,month-to-month,105.25
female,0,no,1,yes,no,dsl,month-to-month,43.8
male,0,no,7,yes,yes,fiber_optic,month-to-month,85.2
female,0,no,47,yes,no,dsl,one_year,66.05
female,0,yes,40,yes,no,dsl,month-to-month,71.35
female,0,no,41,yes,yes,fiber_optic,month-to-month,106.5
male,0,yes,13,yes,no,dsl,month-to-month,61.8
male,0,yes,62,yes,no,dsl,two_year,86.1
female,0,yes,45,yes,no,dsl,two_year,20.0
male,0,no,38,yes,no,dsl,one_year,62.3
female,0,yes,18,yes,no,dsl,one_year,54.4
male,0,no,4,yes,yes,fiber_optic,month-to-month,100.2
male,0,yes,36,yes,no,dsl,one_year,53.65
male,0,yes,72,yes,no,dsl,two_year,20.55
male,0,no,6,yes,no,dsl,month-to-month,20.15
male,0,no,26,yes,no,fiber_optic,month-to-month,98.65
female,0,no,7,yes,yes,fiber_optic,month-to-month,75.45
male,0,no,2,yes,no,dsl,month-to-month,47.8
male,0,yes,68,yes,yes,dsl,one_year,75.8
male,0,no,3,yes,no,dsl,month-to-month,77.4
female,0,no,25,yes,no,fiber_optic,month-to-month,95.15
male,0,no,58,yes,yes,fiber_optic,one_year,103.25
female,1,no,32,yes,yes,fiber_optic,month-to-month,79.3
female,0,no,8,yes,yes,fiber_optic,month-to-month,74.6
male,0,no,70,yes,yes,fiber_optic,one_year,115.65
male,0,no,64,yes,yes,fiber_optic,one_year,89.45
male,0,no,24,yes,no,dsl,month-to-month,51.15
female,0,no,59,yes,no,fiber_optic,two_year,100.05
male,0,no,51,yes,yes,dsl,one_year,59.9
female,0,yes,3,yes,no,dsl,one_year,20.55
female,0,no,72,yes,yes,fiber_optic,two_year,98.2
female,0,no,10,yes,no,dsl,month-to-month,45.25
female,0,no,71,yes,yes,dsl,two_year,90.1
male,0,no,36,yes,no,dsl,one_year,20.0
female,0,no,48,yes,no,dsl,one_year,65.65
male,0,yes,42,yes,no,dsl,one_year,73.15
female,0,yes,10,yes,yes,dsl,one_year,73.55
female,0,no,29,yes,yes,fiber_optic,month-to-month,74.2
female,0,no,2,yes,no,dsl,month-to-month,49.05
male,0,no,15,yes,no,dsl,one_year,18.8
female,0,yes,15,yes,no,dsl,month-to-month,46.3
male,0,no,2,yes,no,dsl,month-to-month,20.75
male,0,no,6,yes,no,fiber_optic,month-to-month,85.35
male,0,no,1,yes,no,fiber_optic,month-to-month,74.3
female,0,no,47,yes,no,dsl,two_year,20.25
male,0,yes,58,yes,yes,fiber_optic,two_year,82.5
female,0,no,40,yes,no,fiber_optic,month-to-month,74.8
male,0,yes,68,yes,no,fiber_optic,two_year,105.25
female,0,no,54,yes,yes,fiber_optic,month-to-month,100.1
female,0,no,3,yes,no,dsl,month-to-month,20.0
female,0,yes,41,yes,no,dsl,two_year,19.7
male,0,no,60,yes,yes,fiber_optic,month-to-month,89.9
male,0,no,26,yes,yes,fiber_optic,month-to-month,83.95
female,1,no,4,yes,yes,fiber_optic,month-to-month,84.6
female,0,no,19,yes,no,dsl,month-to-month,44.9
male,0,yes,31,no,no,dsl,month-to-month,35.4
female,1,no,4,yes,yes,fiber_optic,month-to-month,88.85
female,1,no,66,yes,yes,dsl,two_year,80.55
male,0,no,54,yes,no,dsl,two_year,19.65
female,0,no,14,yes,no,fiber_optic,month-to-month,80.05
female,0,yes,67,yes,yes,dsl,two_year,74.0
male,1,no,9,yes,no,fiber_optic,month-to-month,79.55
male,0,yes,62,yes,yes,fiber_optic,two_year,104.05
female,0,no,49,yes,no,dsl,two_year,67.4
male,0,yes,43,yes,no,dsl,one_year,19.2
female,0,yes,56,yes,yes,fiber_optic,month-to-month,109.6
female,1,no,18,yes,no,dsl,month-to-month,49.85
female,1,no,56,yes,yes,dsl,one_year,68.45
male,1,no,45,yes,yes,fiber_optic,month-to-month,93.9
male,0,no,70,yes,no,dsl,two_year,67.95
female,0,no,67,yes,yes,dsl,two_year,65.65
female,0,yes,40,yes,yes,dsl,month-to-month,26.2
female,0,yes,26,yes,no,fiber_optic,month-to-month,90.8
male,1,no,64,yes,yes,fiber_optic,two_year,102.1
female,0,yes,14,yes,no,fiber_optic,month-to-month,70.2
female,0,no,2,yes,no,dsl,month-to-month,20.3
male,0,yes,17,yes,no,dsl,one_year,19.9
female,1,no,53,yes,yes,fiber_optic,one_year,95.85
male,1,no,2,yes,yes,fiber_optic,month-to-month,94.0
male,0,no,2,yes,yes,fiber_optic,month-to-month,86.0
female,0,no,10,yes,yes,fiber_optic,month-to-month,75.75
female,1,no,26,yes,yes,dsl,month-to-month,66.05
female,1,no,72,yes,yes,fiber_optic,two_year,108.1
female,0,no,1,yes,no,fiber_optic,month-to-month,69.55
male,0,yes,71,yes,yes,dsl,two_year,90.3
male,0,no,72,yes,yes,dsl,two_year,67.8
female,0,no,18,yes,yes,dsl,month-to-month,60.6
female,0,no,6,yes,no,fiber_optic,month-to-month,89.25
male,0,no,52,yes,no,fiber_optic,month-to-month,85.35
male,0,yes,20,yes,no,fiber_optic,month-to-month,70.45
male,1,no,64,yes,no,fiber_optic,one_year,80.3
male,0,yes,71,yes,yes,dsl,one_year,66.85
male,0,yes,38,yes,no,dsl,month-to-month,19.6
female,0,no,25,yes,no,dsl,month-to-month,19.2
male,0,no,65,yes,no,dsl,two_year,19.55
female,0,yes,62,yes,yes,dsl,two_year,26.0
male,0,no,4,yes,yes,dsl,month-to-month,50.4
female,0,no,25,yes,yes,fiber_optic,month-to-month,84.6
male,0,no,58,yes,yes,dsl,two_year,24.45
